cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
"Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",2019-01-31 23:26:19,20441,https://pbs.twimg.com/profile_images/852873440654524417/AnAvNLDV_normal.jpg,687,positive,"@Babble524: Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",1091115489697452032,Sandeep Kumar Ch.,https://twitter.com/sandeep04CBS,Bengaluru
BJP MP Babul Supriyo asked Congress chief Rahul Gandhi if he would congratulate PM Narendra Modi for bringing back Rajeev Sha…,2019-01-31 23:26:01,350,https://pbs.twimg.com/profile_images/950487791653171200/lsW3KwXF_normal.jpg,1182,neutral,@TimesNow: BJP MP Babul Supriyo asked Congress chief Rahul Gandhi if he would congratulate PM Narendra Modi for bringing back Rajeev Sha…,1091115414162034688,Darpan,https://twitter.com/darpan100,Bengaluru
I talk to Prime Minister &amp ask him some never asked questions.. And for and me it was the bi…,2019-01-31 23:25:50,10477,https://pbs.twimg.com/profile_images/1092933435465842689/8HxXy8hq_normal.jpg,2680,neutral,@SharmaShradha: I talk to Prime Minister @narendramodi &amp; ask him some never asked questions... And for @YourStoryCo and me it was the bi…,1091115367068590080,Upma shrivastava,https://twitter.com/upma62,Delhi
C】 ・Venezuela crisis Juan Guaid says family has been threatened ・Polar vortex claims eight lives as US cold sn,2019-01-31 23:24:43,14,https://pbs.twimg.com/profile_images/978579615567368193/n41Sbnbd_normal.jpg,0,negative,"C】
・Venezuela crisis: Juan Guaidó says family has been threatened
・Polar vortex claims eight lives as US cold sn… https://t.co/tOia4aN6Vo",1091115088491077632,松元健 / Takeshi Matsumoto,https://twitter.com/Takeshi_Matsu12,Hyderabad
Rahul Gandhi recommends the Bhagavad Gita to Narendra Modi. A Man who deserts his troops at every failure who vacations f…,2019-01-31 23:24:34,341,https://pbs.twimg.com/profile_images/1071234993605627904/w577ZR22_normal.jpg,643,negative,"@shilpamdas: Rahul Gandhi recommends the Bhagavad Gita to Narendra Modi.

A Man who deserts his troops at every failure, who vacations f…",1091115051702874113,S Chandrasekhar,https://twitter.com/chandra15555,Kolkata
"Last time we saw such swift extradition it was Batman extraditing Lau from Hong Kong and delivering him to Jim Gordon. ""Ev…",2019-01-31 23:24:34,110,https://pbs.twimg.com/profile_images/1054312278391226368/APWkV7pF_normal.jpg,3759,neutral,"@BJP4India: Last time we saw such swift extradition, it was Batman extraditing Lau from Hong Kong and delivering him to Jim Gordon.

""Ev…",1091115048049635328,Bipin Kumar Singh,https://twitter.com/BipinKu97289618,Kolkata
enamitra Underworld Don Ravi Pujari arrested in Senegal now all set to be extradited to Bharat.,2019-01-31 23:23:30,2926,https://pbs.twimg.com/profile_images/1092116239265091584/B8nDoJDr_normal.jpg,4,neutral,"enamitra @narendramodi Underworld Don Ravi Pujari arrested in Senegal, now all set to be extradited to Bharat.… https://t.co/BUaklPG9EN",1091114782999031808,Gaurav kr Mishra 🇮🇳,https://twitter.com/Gauravmtweet,Bengaluru
Proud to have you as our PM #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,2019-01-31 23:23:19,161,https://pbs.twimg.com/profile_images/1038352206397763585/bzSkcq3q_normal.jpg,115,positive,@CongressDahan: Proud to have you as our PM @narendramodi #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,1091114734080802816,Nikhar budhadev,https://twitter.com/Nikharbudhadev,Kolkata
"Last time we saw such swift extradition it was Batman extraditing Lau from Hong Kong and delivering him to Jim Gordon. ""Ev…",2019-01-31 23:23:15,3896,https://pbs.twimg.com/profile_images/856740891255427072/vFWcrXK3_normal.jpg,3759,neutral,"@BJP4India: Last time we saw such swift extradition, it was Batman extraditing Lau from Hong Kong and delivering him to Jim Gordon.

""Ev…",1091114720122200065,MISSION2019-(MODI-FIR-EKBAR),https://twitter.com/MODIFIREKBAR,Bengaluru
My plan for 2019 is to instantly and completely cut off anyone in my life who supports Narendra Modi or any Hindutva cl…,2019-01-31 23:23:08,9,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,21,positive,@lindsaypereira: My plan for 2019 is to instantly and completely cut off anyone in my life who supports Narendra Modi or any Hindutva cl…,1091114688505700352,RaditzRevolution,https://twitter.com/RaditzRev,Mumbai
"""Delhi govt has decided to introduce Minimum Support Price (MSP for farmers based on the report of the MS Swaminathan Commi…",2019-01-31 23:23:04,106,https://pbs.twimg.com/profile_images/459952582937427969/Cm4HXRDk_normal.jpeg,38,neutral,"@Shalupcrf: ""Delhi govt has decided to introduce Minimum Support Price (MSP) for farmers based on the report of the MS Swaminathan Commi…",1091114670709125120,Iqbaal Singh,https://twitter.com/iqbaalsingh,Kolkata
Proud to have you as our PM #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,2019-01-31 23:22:43,10385,https://pbs.twimg.com/profile_images/1086170463728918528/V3To8fo4_normal.jpg,115,positive,@CongressDahan: Proud to have you as our PM @narendramodi #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,1091114584092655618,Jatan Acharya 🇮🇳,https://twitter.com/jatanacharya,Kolkata
"Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",2019-01-31 23:22:39,70,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,687,positive,"@Babble524: Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",1091114569538420743,vinbrahm@gmail.com,https://twitter.com/vinbrahmgmailc1,Kolkata
"Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",2019-01-31 23:21:50,4958,https://pbs.twimg.com/profile_images/1091624793902702592/ukaH4ems_normal.jpg,687,positive,"@Babble524: Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",1091114361941180416,ANIL J 🇮🇳,https://twitter.com/AnilJ_Modi19,Hyderabad
#RohithVemula #Una #Saharanpur distorting of constitution &amp #AtrocitiesAct #BharatBandh of April 2 attacks at #Bh…,2019-01-31 23:21:19,2584,https://pbs.twimg.com/profile_images/1041242553264361474/cyF0S4ei_normal.jpg,371,neutral,"@jigneshmevani80: #RohithVemula, #Una, #Saharanpur, distorting of constitution &amp; #AtrocitiesAct, #BharatBandh of April 2, attacks at #Bh…",1091114232085729280,ابراهيم بادشاه,https://twitter.com/Badshaass,Hyderabad
hay Kumar retweets PM Narendra Modi’s video says I was never good at academics,2019-01-31 23:20:47,47,https://pbs.twimg.com/profile_images/1045997927997464576/D_pqVQLc_normal.jpg,0,negative,"hay Kumar retweets PM Narendra Modi’s video, says I was never good at academics https://t.co/9LOOrCIz1B https://t.co/wnXcpV79vQ",1091114095988883456,Times of News,https://twitter.com/TimesofNewsHUB,Mumbai
"Last time we saw such swift extradition it was Batman extraditing Lau from Hong Kong and delivering him to Jim Gordon. ""Ev…",2019-01-31 23:20:03,245,https://pbs.twimg.com/profile_images/1063518681324494850/vJ2YEoum_normal.jpg,3759,neutral,"@BJP4India: Last time we saw such swift extradition, it was Batman extraditing Lau from Hong Kong and delivering him to Jim Gordon.

""Ev…",1091113911414415360,#Sagar,https://twitter.com/parthivraval,Delhi
_Mendola #URI हमल क बा Narendra Modi सरका मे सेन न सर्जिक स्ट्राइ की य का सिर् दे क प्रत जिम्मेदा सरका ह क स…,2019-01-31 23:19:40,1130,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,18,neutral,"@Ramesh_Mendola: #URI हमले के बाद Narendra Modi सरकार में सेना ने सर्जिकल स्ट्राइक की, यह काम सिर्फ देश के प्रति जिम्मेदार सरकार ही कर स…",1091113817310969856,Arvind Kumar,https://twitter.com/Akg316Arvind,Hyderabad
जीं उपचुनाव पीए बोले 'य ऐस सी थ जहा #BJP पहल कभ नही जी पाई',2019-01-31 23:19:07,341,https://pbs.twimg.com/profile_images/1071771150018068480/EQd_sIjU_normal.jpg,537,neutral,"@ZeeNewsHindi: जींद उपचुनाव: पीएम @narendramodi बोले, 'यह ऐसी सीट थी जहां #BJP पहले कभी नहीं जीत पाई'

https://t.co/g0xHvKvYvQ",1091113679402213376,vikas,https://twitter.com/GoodVicky4,Bengaluru
When PM Modi halted speech midway to help fainted cameraman in Surat,2019-01-31 23:18:56,3896,https://pbs.twimg.com/profile_images/856740891255427072/vFWcrXK3_normal.jpg,3,neutral,@Satyanewshi: When PM Modi halted speech midway to help fainted cameraman in Surat https://t.co/JeGK7Z47LV,1091113634040754177,MISSION2019-(MODI-FIR-EKBAR),https://twitter.com/MODIFIREKBAR,Kolkata
10 years of Congress vs 4 years of BJP Housing sees a 240 increase under the Narendra Modi govt My detailed analysis @…,2019-01-31 23:18:51,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,127,positive,@dhairyaroy: 10 years of Congress vs 4 years of BJP: Housing sees a 240% increase under the Narendra Modi govt. My detailed analysis.  @…,1091113611378991109,mandy collins,https://twitter.com/mandyco24493684,Hyderabad
Very cleverly worded tweet Vishal Narendra Modi cannot take the laws onto his…,2019-01-31 23:18:09,1676,https://pbs.twimg.com/profile_images/836710334018818048/qrdk2__t_normal.jpg,13,positive,"@Soumyadipta: @VishalDadlani @roshanabbas @narendramodi Very cleverly worded tweet, Vishal. 
Narendra Modi cannot take the laws onto his…",1091113433129312256,Gourab  Mondal,https://twitter.com/GourabMondalSun,Mumbai
Proud to have you as our PM #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,2019-01-31 23:17:33,1231,https://pbs.twimg.com/profile_images/922656356905107457/TIrQAFGR_normal.jpg,115,positive,@CongressDahan: Proud to have you as our PM @narendramodi #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,1091113286152658944,Broad Wit🇮🇳,https://twitter.com/BroadWit,Delhi
(1/2 The sewerage treatment plant at Anjana who’s capacity is increased from 82.5 MLD to 122 MLD was inaugurated by prim…,2019-01-31 23:17:33,1692,https://pbs.twimg.com/profile_images/920920580471242752/pNNDuF6u_normal.jpg,6,neutral,@MySuratMySMC: (1/2) The sewerage treatment plant at Anjana who’s capacity is increased from 82.5 MLD to 122 MLD was inaugurated by prim…,1091113284172959745,Let's talk Surat!,https://twitter.com/LetsTalkSurat,Delhi
#RohithVemula #Una #Saharanpur distorting of constitution &amp #AtrocitiesAct #BharatBandh of April 2 attacks at #Bh…,2019-01-31 23:17:11,65,https://pbs.twimg.com/profile_images/1064286842554445826/jnpjNB7x_normal.jpg,371,neutral,"@jigneshmevani80: #RohithVemula, #Una, #Saharanpur, distorting of constitution &amp; #AtrocitiesAct, #BharatBandh of April 2, attacks at #Bh…",1091113193865277440,mukesh v kumar yadav Allahabadi,https://twitter.com/Ame2008Kumar,Mumbai
(1/2 Prime Minister Shri Narendra Modi inaugurated the upgraded 100 MLD capacity Sewage Treatment Plant and Sewage Pumpi…,2019-01-31 23:17:09,1692,https://pbs.twimg.com/profile_images/920920580471242752/pNNDuF6u_normal.jpg,4,neutral,@MySuratMySMC: (1/2) Prime Minister Shri Narendra Modi inaugurated the upgraded 100 MLD capacity Sewage Treatment Plant and Sewage Pumpi…,1091113181857148928,Let's talk Surat!,https://twitter.com/LetsTalkSurat,Hyderabad
We want you to take this message to the people India has employment crisis and agricultural crisis and Narendra Modi has sh…,2019-01-31 23:15:54,65,https://pbs.twimg.com/profile_images/1064286842554445826/jnpjNB7x_normal.jpg,994,neutral,"@INCIndia: We want you to take this message to the people- India has employment crisis and agricultural crisis, and Narendra Modi has sh…",1091112869020631040,mukesh v kumar yadav Allahabadi,https://twitter.com/Ame2008Kumar,Mumbai
Narendra Modi in Gujarat LIVE Started fight against corruption from top Rahul and Sonia out on bail says PM …,2019-01-31 23:15:54,1337,https://pbs.twimg.com/profile_images/947427928970641408/d2j4q90U_normal.jpg,1,positive,"@LetsTalkGujarat: Narendra Modi in Gujarat LIVE: Started fight against corruption from top, Rahul and Sonia out on bail, says PM

@naren…",1091112867166851072,Hindu NationalIst,https://twitter.com/HinduNatl,Kolkata
Narendra Modi in Gujarat LIVE Started fight against corruption from top Rahul and Sonia out on bail says PM …,2019-01-31 23:15:50,1337,https://pbs.twimg.com/profile_images/947427928970641408/d2j4q90U_normal.jpg,1,positive,"@LetsTalkSurat: Narendra Modi in Gujarat LIVE: Started fight against corruption from top, Rahul and Sonia out on bail, says PM

@narendr…",1091112853547991041,Hindu NationalIst,https://twitter.com/HinduNatl,Mumbai
"Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",2019-01-31 23:15:50,296,https://pbs.twimg.com/profile_images/1009186571415932928/fc4ZQGcI_normal.jpg,687,positive,"@Babble524: Nearly 5,000 volunteers from the UK are likely to travel to India to join the BJP’s campaign for the forthcoming Lok Sabha e…",1091112851517919232,Jazz,https://twitter.com/Jaspal2710Jazz,Delhi
Narendra Modi in Gujarat Started fight against corruption from top Rahul and Sonia out on bail says PM,2019-01-31 23:15:47,1130,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,9,positive,"@MaheishGirri: Narendra Modi in Gujarat: Started fight against corruption from top, Rahul and Sonia out on bail, says PM
https://t.co/mN…",1091112839434199040,Arvind Kumar,https://twitter.com/Akg316Arvind,Delhi
PM Narendra Modi Inaugurating SMC Solar Power Plant Developed by Waaree Energies,2019-01-31 23:15:27,1692,https://pbs.twimg.com/profile_images/920920580471242752/pNNDuF6u_normal.jpg,3,positive,@waareegroup: PM Narendra Modi Inaugurating SMC Solar Power Plant Developed by Waaree Energies https://t.co/KN2CmQQcgn,1091112757104181248,Let's talk Surat!,https://twitter.com/LetsTalkSurat,Kolkata
Rahul Gandhi recommends the Bhagavad Gita to Narendra Modi. A Man who deserts his troops at every failure who vacations f…,2019-01-31 23:15:16,643,https://pbs.twimg.com/profile_images/1007173223144984576/Q7M7E_I6_normal.jpg,643,negative,"@shilpamdas: Rahul Gandhi recommends the Bhagavad Gita to Narendra Modi.

A Man who deserts his troops at every failure, who vacations f…",1091112710467698688,Atom🇮🇳,https://twitter.com/anu_handoo,Delhi
Proud to have you as our PM #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,2019-01-31 23:15:15,4994,https://pbs.twimg.com/profile_images/1006969203432284161/xtcPP7l7_normal.jpg,115,positive,@CongressDahan: Proud to have you as our PM @narendramodi #ModiBringsBack This time underworld don Ravi Pujari responsible for many cont…,1091112707284180993,The Activist🕉️#HinduCharter,https://twitter.com/AhmAsmiYodha,Bengaluru
